date,open,high,low,close,volume
2026-07-06 12:07:00,1.33672,1.33674,1.33662,1.33672,177.0
2026-07-06 12:08:00,1.33672,1.33694,1.33671,1.33693,198.0
2026-07-06 12:09:00,1.33693,1.33694,1.33684,1.33689,188.0
2026-07-06 12:10:00,1.33689,1.33694,1.33685,1.33692,142.0
2026-07-06 12:11:00,1.33692,1.33695,1.33687,1.33695,112.0
2026-07-06 12:12:00,1.33695,1.33695,1.3368,1.33681,147.0
2026-07-06 12:13:00,1.33681,1.33682,1.33661,1.33663,156.0
2026-07-06 12:14:00,1.33663,1.33664,1.33659,1.33662,61.0
2026-07-06 12:15:00,1.33662,1.33675,1.3366,1.33664,184.0
2026-07-06 12:16:00,1.33664,1.33665,1.33652,1.33659,135.0
2026-07-06 12:17:00,1.33659,1.33666,1.33658,1.33665,81.0
2026-07-06 12:18:00,1.33665,1.33684,1.33662,1.33682,123.0
